"Notes"	"State"	"State Code"	"Disease"	"Disease Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Count	Population	Rate
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1988"	"1988"	229	2095565	10.93
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1989"	"1989"	397	2098866	18.91
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1990"	"1990"	639	2109548	30.29
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1991"	"1991"	726	2134265	34.02
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1992"	"1992"	479	2160659	22.17
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1993"	"1993"	389	2190193	17.76
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1994"	"1994"	289	2212954	13.06
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1995"	"1995"	257	2230497	11.52
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1996"	"1996"	244	2247223	10.86
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1997"	"1997"	183	2264810	8.08
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1998"	"1998"	133	2281866	5.83
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1999"	"1999"	102	2293259	4.45
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2000"	"2000"	63	2303083	2.74
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2001"	"2001"	67	2309859	2.90
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2002"	"2002"	63	2317373	2.72
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2003"	"2003"	49	2321588	2.11
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2004"	"2004"	52	2333974	2.23
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2005"	"2005"	69	2346146	2.94
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2006"	"2006"	116	2369561	4.90
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2007"	"2007"	143	2385726	5.99
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2008"	"2008"	171	2403813	7.11
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2009"	"2009"	137	2427096	5.64
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2010"	"2010"	75	2459548	3.05
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2011"	"2011"	54	2473249	2.18
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2012"	"2012"	38	2483466	1.53
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2013"	"2013"	22	2488375	0.88
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2014"	"2014"	17	2488375	0.68
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1984"	"1984"	446	1896301	23.52
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1985"	"1985"	446	1906045	23.40
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1986"	"1986"	322	1914539	16.82
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1987"	"1987"	295	1925381	15.32
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1988"	"1988"	341	1928893	17.68
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1989"	"1989"	524	1931392	27.13
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1990"	"1990"	787	1940507	40.56
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1991"	"1991"	868	1964891	44.18
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1992"	"1992"	532	1993355	26.69
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1993"	"1993"	480	2024009	23.72
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1994"	"1994"	372	2047275	18.17
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1995"	"1995"	355	2066303	17.18
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1996"	"1996"	284	2083879	13.63
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1997"	"1997"	227	2103125	10.79
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1998"	"1998"	141	2122835	6.64
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1999"	"1999"	100	2136882	4.68
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2000"	"2000"	60	2148892	2.79
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2001"	"2001"	75	2159053	3.47
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2002"	"2002"	86	2169135	3.96
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2003"	"2003"	65	2179164	2.98
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2004"	"2004"	113	2196208	5.15
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2005"	"2005"	100	2211662	4.52
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2006"	"2006"	203	2229469	9.11
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2007"	"2007"	237	2242125	10.57
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2008"	"2008"	278	2258087	12.31
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2009"	"2009"	280	2281612	12.27
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2010"	"2010"	185	2320188	7.97
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2011"	"2011"	174	2329491	7.47
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2012"	"2012"	178	2338557	7.61
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2013"	"2013"	161	2345347	6.86
	"Alabama"	"01"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2014"	"2014"	144	2345347	6.14
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1984"	"1984"	41	2055915	1.99
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1985"	"1985"	51	2067440	2.47
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1986"	"1986"	39	2077519	1.88
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1987"	"1987"	34	2090448	1.63
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1988"	"1988"	38	2095565	1.81
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1989"	"1989"	69	2098866	3.29
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1990"	"1990"	133	2109548	6.30
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1991"	"1991"	139	2134265	6.51
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1992"	"1992"	83	2160659	3.84
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1993"	"1993"	71	2190193	3.24
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1994"	"1994"	44	2212954	1.99
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1995"	"1995"	55	2230497	2.47
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1996"	"1996"	35	2247223	1.56
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1997"	"1997"	30	2264810	1.32
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1998"	"1998"	19	2281866	0.83
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"1999"	"1999"	13	2293259	0.57
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2000"	"2000"	14	2303083	0.61
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2001"	"2001"	10	2309859	0.43
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2002"	"2002"	5	2317373	0.22
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2003"	"2003"	3	2321588	0.13
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2004"	"2004"	6	2333974	0.26
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2005"	"2005"	14	2346146	0.60
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2006"	"2006"	21	2369561	0.89
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2007"	"2007"	23	2385726	0.96
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2008"	"2008"	24	2403813	1.00
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2009"	"2009"	24	2427096	0.99
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2010"	"2010"	12	2459548	0.49
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2011"	"2011"	7	2473249	0.28
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2012"	"2012"	4	2483466	0.16
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2013"	"2013"	4	2488375	0.16
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Female"	"F"	"2014"	"2014"	2	2488375	0.08
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1984"	"1984"	235	1896301	12.39
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1985"	"1985"	261	1906045	13.69
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1986"	"1986"	188	1914539	9.82
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1987"	"1987"	191	1925381	9.92
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1988"	"1988"	182	1928893	9.44
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1989"	"1989"	296	1931392	15.33
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1990"	"1990"	435	1940507	22.42
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1991"	"1991"	518	1964891	26.36
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1992"	"1992"	255	1993355	12.79
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1993"	"1993"	250	2024009	12.35
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1994"	"1994"	207	2047275	10.11
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1995"	"1995"	196	2066303	9.49
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1996"	"1996"	124	2083879	5.95
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1997"	"1997"	90	2103125	4.28
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1998"	"1998"	59	2122835	2.78
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"1999"	"1999"	43	2136882	2.01
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2000"	"2000"	32	2148892	1.49
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2001"	"2001"	33	2159053	1.53
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2002"	"2002"	25	2169135	1.15
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2003"	"2003"	21	2179164	0.96
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2004"	"2004"	37	2196208	1.68
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2005"	"2005"	37	2211662	1.67
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2006"	"2006"	90	2229469	4.04
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2007"	"2007"	109	2242125	4.86
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2008"	"2008"	95	2258087	4.21
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2009"	"2009"	98	2281612	4.30
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2010"	"2010"	50	2320188	2.15
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2011"	"2011"	25	2329491	1.07
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2012"	"2012"	28	2338557	1.20
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2013"	"2013"	25	2345347	1.07
	"Alabama"	"01"	"Primary Syphilis"	"311"	"Male"	"M"	"2014"	"2014"	21	2345347	0.90
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1984"	"1984"	186	2055915	9.05
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1985"	"1985"	155	2067440	7.50
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1986"	"1986"	156	2077519	7.51
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1987"	"1987"	156	2090448	7.46
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1988"	"1988"	191	2095565	9.11
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1989"	"1989"	328	2098866	15.63
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1990"	"1990"	506	2109548	23.99
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1991"	"1991"	587	2134265	27.50
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1992"	"1992"	396	2160659	18.33
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1993"	"1993"	318	2190193	14.52
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1994"	"1994"	245	2212954	11.07
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1995"	"1995"	202	2230497	9.06
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1996"	"1996"	209	2247223	9.30
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1997"	"1997"	153	2264810	6.76
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1998"	"1998"	114	2281866	5.00
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"1999"	"1999"	89	2293259	3.88
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2000"	"2000"	49	2303083	2.13
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2001"	"2001"	57	2309859	2.47
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2002"	"2002"	58	2317373	2.50
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2003"	"2003"	46	2321588	1.98
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2004"	"2004"	46	2333974	1.97
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2005"	"2005"	55	2346146	2.34
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2006"	"2006"	95	2369561	4.01
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2007"	"2007"	120	2385726	5.03
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2008"	"2008"	147	2403813	6.12
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2009"	"2009"	113	2427096	4.66
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2010"	"2010"	63	2459548	2.56
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2011"	"2011"	47	2473249	1.90
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2012"	"2012"	34	2483466	1.37
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2013"	"2013"	18	2488375	0.72
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Female"	"F"	"2014"	"2014"	15	2488375	0.60
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1984"	"1984"	211	1896301	11.13
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1985"	"1985"	185	1906045	9.71
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1986"	"1986"	134	1914539	7.00
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1987"	"1987"	104	1925381	5.40
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1988"	"1988"	159	1928893	8.24
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1989"	"1989"	228	1931392	11.80
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1990"	"1990"	352	1940507	18.14
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1991"	"1991"	350	1964891	17.81
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1992"	"1992"	277	1993355	13.90
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1993"	"1993"	230	2024009	11.36
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1994"	"1994"	165	2047275	8.06
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1995"	"1995"	159	2066303	7.69
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1996"	"1996"	160	2083879	7.68
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1997"	"1997"	137	2103125	6.51
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1998"	"1998"	82	2122835	3.86
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"1999"	"1999"	57	2136882	2.67
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2000"	"2000"	28	2148892	1.30
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2001"	"2001"	42	2159053	1.95
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2002"	"2002"	61	2169135	2.81
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2003"	"2003"	44	2179164	2.02
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2004"	"2004"	76	2196208	3.46
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2005"	"2005"	63	2211662	2.85
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2006"	"2006"	113	2229469	5.07
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2007"	"2007"	128	2242125	5.71
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2008"	"2008"	183	2258087	8.10
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2009"	"2009"	182	2281612	7.98
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2010"	"2010"	135	2320188	5.82
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2011"	"2011"	149	2329491	6.40
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2012"	"2012"	150	2338557	6.41
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2013"	"2013"	136	2345347	5.80
	"Alabama"	"01"	"Secondary Syphilis"	"312"	"Male"	"M"	"2014"	"2014"	123	2345347	5.24
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1984"	"1984"	181	2055915	8.80
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1985"	"1985"	196	2067440	9.48
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1986"	"1986"	187	2077519	9.00
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1987"	"1987"	185	2090448	8.85
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1988"	"1988"	257	2095565	12.26
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1989"	"1989"	361	2098866	17.20
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1990"	"1990"	640	2109548	30.34
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1991"	"1991"	772	2134265	36.17
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1992"	"1992"	642	2160659	29.71
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1993"	"1993"	512	2190193	23.38
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1994"	"1994"	425	2212954	19.21
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1995"	"1995"	343	2230497	15.38
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1996"	"1996"	346	2247223	15.40
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1997"	"1997"	302	2264810	13.33
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1998"	"1998"	211	2281866	9.25
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1999"	"1999"	179	2293259	7.81
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2000"	"2000"	102	2303083	4.43
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2001"	"2001"	111	2309859	4.81
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2002"	"2002"	103	2317373	4.44
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2003"	"2003"	66	2321588	2.84
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2004"	"2004"	111	2333974	4.76
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2005"	"2005"	77	2346146	3.28
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2006"	"2006"	151	2369561	6.37
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2007"	"2007"	179	2385726	7.50
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2008"	"2008"	205	2403813	8.53
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2009"	"2009"	173	2427096	7.13
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2010"	"2010"	100	2459548	4.07
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2011"	"2011"	95	2473249	3.84
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2012"	"2012"	69	2483466	2.78
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2013"	"2013"	48	2488375	1.93
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2014"	"2014"	32	2488375	1.29
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1984"	"1984"	309	1896301	16.29
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1985"	"1985"	290	1906045	15.21
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1986"	"1986"	225	1914539	11.75
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1987"	"1987"	243	1925381	12.62
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1988"	"1988"	239	1928893	12.39
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1989"	"1989"	403	1931392	20.87
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1990"	"1990"	628	1940507	32.36
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1991"	"1991"	669	1964891	34.05
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1992"	"1992"	639	1993355	32.06
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1993"	"1993"	466	2024009	23.02
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1994"	"1994"	374	2047275	18.27
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1995"	"1995"	333	2066303	16.12
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1996"	"1996"	455	2083879	21.83
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1997"	"1997"	321	2103125	15.26
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1998"	"1998"	229	2122835	10.79
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1999"	"1999"	188	2136882	8.80
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2000"	"2000"	117	2148892	5.44
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2001"	"2001"	81	2159053	3.75
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2002"	"2002"	108	2169135	4.98
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2003"	"2003"	74	2179164	3.40
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2004"	"2004"	120	2196208	5.46
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2005"	"2005"	107	2211662	4.84
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2006"	"2006"	189	2229469	8.48
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2007"	"2007"	184	2242125	8.21
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2008"	"2008"	235	2258087	10.41
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2009"	"2009"	245	2281612	10.74
	"Alabama"	"01"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2010"	"2010"	177	2320188	7.63
